user_id,gender,is_member
90924422,0,1
79243315,0,1
82698552,0,1
137428887,1,1
129589867,1,1
127385366,1,1
76784040,0,1
122834365,1,1
113397432,0,1
89403474,0,1
104394218,0,1
115678613,0,1
42768689,0,1
123889295,1,1
29489427,0,1
121680466,1,1
83753093,0,1
107859322,1,1
135968605,1,1
56199602,0,1
33173119,0,1
103149203,1,1
72591312,0,1
110313549,0,1
93422967,0,1
45900362,0,1
42930798,0,1
93791234,0,1
138137472,1,1
17230300,0,1
22305188,0,1
134217738,1,1
30075660,0,1
96509906,0,1
61743492,0,1
9746937,0,1
73730336,0,1
111167137,1,1
102442034,1,1
45384478,0,1
82740589,0,1
2751701,0,1
6435793,0,1
120594014,1,1
68265275,0,1
41324527,0,1
128578278,1,1
133152667,1,1
13213333,0,1
32489057,0,1
67538161,0,1
16446142,0,1
34404169,0,1
97019627,0,1
110666558,0,1
108287275,0,1
27237010,0,1
11580122,0,1
42844200,0,1
102033461,0,1
19321866,0,1
66293783,0,1
46288368,0,1
4597166,0,1
34251089,0,1
28743854,0,1
70012916,0,1
13069552,0,1
50033888,0,1
91214457,0,1
93702639,0,1
113404246,1,1
44614693,0,1
85063972,0,1
98827905,1,1
84445336,0,1
138323461,1,1
116251035,0,1
131538712,1,1
44221621,0,1
2357844,0,1
82660191,0,1
28665006,0,1
122867103,1,1
115457118,1,1
96254870,0,1
42049679,0,1
26460336,0,1
118460273,1,1
120845902,1,1
44088250,0,1
126784328,1,1
140628062,1,1
110844468,1,1
98989087,1,1
55694827,0,1
71696748,0,1
31727427,0,1
112907277,0,1
138399730,1,1
74232355,0,1
121148690,1,1
31879400,0,1
87610115,0,1
32686647,0,1
34771223,0,1
35636139,0,1
87538023,0,1
55192915,0,1
120305341,1,1
44189601,0,1
28308227,0,1
86103367,0,1
34475118,0,1
83618059,0,1
47534581,0,1
19388858,0,1
60964944,0,1
138387712,1,1
85061519,0,1
129029482,1,1
42526349,0,1
37820897,0,1
29876306,0,1
130462468,1,1
62889051,0,1
65680419,0,1
95278276,0,1
103871858,1,1
91617828,0,1
119122882,1,1
52416277,0,1
22393155,0,1
25541349,0,1
11533001,0,1
121501586,1,1
140040145,1,1
102833698,0,1
131554806,1,1
93812622,0,1
27973180,0,1
5020210,0,1
83546635,0,1
52523404,0,1
131767978,1,1
70889190,0,1
116851361,0,1
14157293,0,1
102157365,1,1
85910982,0,1
67157384,0,1
47727944,0,1
106083110,1,1
124804034,1,1
46607628,0,1
119389676,1,1
109623749,0,1
64498534,0,1
49458175,0,1
139003263,1,1
17719840,0,1
115628589,0,1
104797997,1,1
124323271,1,1
60802346,0,1
135020964,1,1
79603335,0,1
109647745,1,1
77084854,0,1
75845612,0,1
12373370,0,1
86736998,0,1
22278371,0,1
66200828,0,1
128009906,1,1
71333586,0,1
109127316,1,1
24610294,0,1
9835014,0,1
84873122,0,1
82483139,0,1
33513319,0,1
133203992,1,1
21669502,0,1
89358432,0,1
12833799,0,1
110258310,0,1
5223307,0,1
97729365,0,1
66865786,0,1
111957230,1,1
142358910,1,1
30955749,0,1
114351223,0,1
11007737,0,1
754205,0,1
84121281,0,1
42694858,0,1
93246537,0,1
40814715,0,1
136797243,1,1
82572658,0,1
127619887,1,1
133089485,1,1
17684274,0,1
121914104,1,1
11993970,0,1
1619789,0,1
45649071,0,1
105460457,1,1
101615370,0,1
6228124,0,1
127341390,1,1
129894791,1,1
101392927,1,1
61718224,0,1
59214580,0,1
36430492,0,1
114664281,1,1
117978928,1,1
109678791,0,1
92726270,0,1
25528662,0,1
118536510,1,1
34795094,0,1
51926941,0,1
118661338,1,1
32495375,0,1
19320995,0,1
39861556,0,1
9661335,0,1
69289834,0,1
68100671,0,1
48951212,0,1
12262752,0,1
25518563,0,1
115757977,1,1
18207103,0,1
74752035,0,1
137007501,1,1
87466107,0,1
2400099,0,1
100397503,0,1
97176571,1,1
82362614,0,1
22762528,0,1
48409126,0,1
133809580,1,1
134502976,1,1
18853148,0,1
3141933,0,1
53162708,0,1
21287960,0,1
32303536,0,1
28897086,0,1
118228924,1,1
127973228,1,1
2010204,0,1
25008977,0,1
35096341,0,1
92098413,0,1
103963543,1,1
37995555,0,1
100035725,0,1
47436377,0,1
81550710,0,1
67053820,0,1
97795315,1,1
21035609,0,1
11414403,0,1
81666196,0,1
135487299,1,1
14137229,0,1
59763374,0,1
72736504,0,1
140730073,1,1
62764698,0,1
49893764,0,1
74775623,0,1
109705911,1,1
35604043,0,1
85008352,0,1
116509312,1,1
77528436,0,1
43380742,0,1
126669454,1,1
52660721,0,1
103704577,1,1
41440011,0,1
38869693,0,1
111253705,0,1
81705986,0,1
120962802,1,1
125042644,1,1
29718928,0,1
120651840,1,1
84875269,0,1
85048948,0,1
66743304,0,1
62042013,0,1
30647114,0,1
99480990,1,1
106281403,1,1
92341465,0,1
66621061,0,1
87526438,0,1
34761884,0,1
103134579,1,1
138765963,1,1
118781454,1,1
104016986,0,1
116849663,1,1
1724469,0,1
79913494,0,1
58757200,0,1
118427343,1,1
115385050,1,1
29611751,0,1
55265236,0,1
12472346,0,1
15437545,0,1
28623961,0,1
101122114,1,1
94003742,0,1
92251217,0,1
119401585,1,1
58188922,0,1
79253885,0,1
56797391,0,1
126555406,1,1
21868086,0,1
33503479,0,1
1533523,0,1
56186882,0,1
17029867,0,1
41907729,0,1
115078779,0,1
103039905,1,1
1926899,0,1
27399563,0,1
2242773,0,1
85994287,0,1
42565296,0,1
137384149,1,1
117155106,1,1
55668630,0,1
103325972,1,1
12283105,0,1
63848985,0,1
49542384,0,1
39222343,0,1
108317810,1,1
88076016,0,1
79558429,0,1
10184170,0,1
30419994,0,1
1588051,0,1
75699486,0,1
134109810,1,1
6142132,0,1
112000366,1,1
34104714,0,1
139174569,1,1
67477912,0,1
99404305,0,1
52505405,0,1
43971939,0,1
64379712,0,1
107389711,1,1
122889226,1,1
137585300,1,1
120215742,1,1
4164359,0,1
100570607,1,1
94209509,0,1
139220719,1,1
117300067,1,1
2103285,0,1
96872650,0,1
141604126,1,1
57857118,0,1
33166824,0,1
66737372,0,1
67583520,0,1
112570004,0,1
54492776,0,1
42391011,0,1
50616987,0,1
26960862,0,1
113431690,1,1
106786729,1,1
20774386,0,1
24139240,0,1
65510821,0,1
24580657,0,1
132297101,1,1
21633234,0,1
130820048,1,1
97855966,1,1
16344267,0,1
35829490,0,1
96892229,0,1
40423397,0,1
11197151,0,1
96042606,0,1
136769457,1,1
127654834,1,1
44632141,0,1
3141769,0,1
131097518,1,1
77339861,0,1
140397235,1,1
704891,0,1
55528877,0,1
25480257,0,1
71636940,0,1
13232080,0,1
49755294,0,1
79057120,0,1
22207490,0,1
98367095,1,1
110754991,1,1
55749305,0,1
91836183,0,1
21993808,0,1
15237890,0,1
44849978,0,1
109155337,1,1
21115351,0,1
8455780,0,1
59540963,0,1
67725088,0,1
87153634,0,1
67514411,0,1
45081001,0,1
19338057,0,1
100326985,1,1
52853607,0,1
21184528,0,1
22060610,0,1
96838576,0,1
5719706,0,1
122003638,1,1
74656762,0,1
110262333,1,1
112401993,1,1
4913,0,1
18216712,0,1
20683555,0,1
89854830,0,1
93050081,0,1
134936620,1,1
30550099,0,1
9268397,0,1
91090440,0,1
44324837,0,1
74056904,0,1
117222178,1,1
11595413,0,1
111240351,1,1
52953942,0,1
121064234,1,1
52895098,0,1
108511715,0,1
142126535,1,1
105424913,1,1
8544418,0,1
108879821,1,1
99403228,0,1
43865641,0,1
125064940,1,1
136916020,1,1
40164889,0,1
38913959,0,1
64828869,0,1
71376321,0,1
17343043,0,1
63621977,0,1
141976720,1,1
112971020,0,1
62177780,0,1
36308952,0,1
78391784,0,1
93021294,0,1
93025063,0,1
80838825,0,1
68264472,0,1
74312496,0,1
77320837,0,1
4261260,0,1
13408757,0,1
107322212,1,1
2686606,0,1
118562385,1,1
39112469,0,1
129984624,1,1
3671520,0,1
8350359,0,1
121539441,1,1
77957775,0,1
108179658,1,1
13553694,0,1
73809667,0,1
83449637,0,1
75301293,0,1
5798831,0,1
113025576,0,1
41442365,0,1
64355869,0,1
27619929,0,1
33113697,0,1
131310532,1,1
50331917,0,1
43150394,0,1
6068352,0,1
83768059,0,1
13154544,0,1
57386575,0,1
124107376,1,1
125253109,1,1
27541947,0,1
108481171,1,1
27809186,0,1
65882631,0,1
128180595,1,1
79973073,0,1
45149630,0,1
19716129,0,1
124912719,1,1
129070018,1,1
8240912,0,1
109331295,1,1
112504072,1,1
116071825,0,1
34320306,0,1
87895521,0,1
92020173,0,1
75404041,0,1
76755997,0,1
132368806,1,1
8688021,0,1
42085231,0,1
71164203,0,1
8823134,0,1
11589162,0,1
59462013,0,1
110061776,0,1
68875424,0,1
134232421,1,1
16606794,0,1
79076274,0,1
51703365,0,1
141444223,1,1
31997910,0,1
10535263,0,1
44389792,0,1
84601374,0,1
112707614,1,1
84469236,0,1
31663890,0,1
128394404,1,1
8413012,0,1
87442587,0,1
50703618,0,1
106551398,1,1
1211225,0,1
49105165,0,1
37120790,0,1
7033860,0,1
40822060,0,1
83058850,0,1
69308679,0,1
36751669,0,1
21904099,0,1
102243707,0,1
106300508,1,1
30506808,0,1
28699943,0,1
66866811,0,1
133541311,1,1
14389364,0,1
62492081,0,1
3578206,0,1
61811087,0,1
35050906,0,1
121639491,1,1
112479773,0,1
135414688,1,1
117684032,1,1
40557275,0,1
57773119,0,1
128039265,1,1
141003659,1,1
13817021,0,1
79990361,0,1
42756881,0,1
73632654,0,1
77119566,0,1
103370538,0,1
16920338,0,1
136108072,1,1
103696022,1,1
28722407,0,1
127479589,1,1
40122764,0,1
97874651,1,1
63159938,0,1
110037242,1,1
101777748,1,1
91950158,0,1
33251710,0,1
101304117,1,1
63830172,0,1
27141122,0,1
112345599,1,1
126685028,1,1
3791755,0,1
39848859,0,1
88950524,0,1
54777788,0,1
115614893,0,1
73288489,0,1
74750292,0,1
31717348,0,1
6079735,0,1
98796708,1,1
106452871,1,1
22508323,0,1
72306639,0,1
133754248,1,1
60575815,0,1
76049101,0,1
30025100,0,1
129928146,1,1
20824894,0,1
68909476,0,1
90194475,0,1
119687381,1,1
31446692,0,1
17020394,0,1
52523285,0,1
105591402,1,1
62192186,0,1
136085033,1,1
57938833,0,1
117301497,1,1
82914173,0,1
139059745,1,1
95471305,0,1
126327630,1,1
8785103,0,1
72295163,0,1
129676722,1,1
128500027,1,1
27013196,0,1
97226125,0,1
32927277,0,1
138559280,1,1
43660726,0,1
26957136,0,1
125871688,1,1
96171399,0,1
141453769,1,1
33366026,0,1
48767456,0,1
27833657,0,1
131637785,1,1
117956367,1,1
61626834,0,1
96332918,0,1
110297620,1,1
3792677,0,1
112171699,1,1
4082863,0,1
35709243,0,1
34346607,0,1
16943596,0,1
5778458,0,1
120013837,1,1
91424888,0,1
65157695,0,1
12990018,0,1
131514258,1,1
142036510,1,1
78668192,0,1
59864388,0,1
137089292,1,1
92984080,0,1
105684766,1,1
18205111,0,1
58011702,0,1
95088933,0,1
111926750,1,1
97876581,0,1
20663978,0,1
78722474,0,1
85110777,0,1
22319406,0,1
63347672,0,1
6997005,0,1
75874204,0,1
15327099,0,1
60702257,0,1
110253038,1,1
20174399,0,1
135916314,1,1
129915492,1,1
71369964,0,1
36673681,0,1
8820897,0,1
65667723,0,1
33622339,0,1
22776936,0,1
47630700,0,1
130528059,1,1
8397935,0,1
63727001,0,1
123307150,1,1
107756063,0,1
122459019,1,1
42601828,0,1
51098608,0,1
33614374,0,1
80115072,0,1
110954163,0,1
102042828,1,1
97589149,1,1
42501145,0,1
125255404,1,1
52808446,0,1
30511762,0,1
18375619,0,1
25386039,0,1
130498110,1,1
15511710,0,1
9774692,0,1
46349725,0,1
79824809,0,1
8801409,0,1
37701876,0,1
6375695,0,1
115802990,1,1
68421220,0,1
18970782,0,1
131153046,1,1
43234037,0,1
119652192,1,1
15688979,0,1
49830169,0,1
97726136,0,1
84560900,0,1
75100167,0,1
98338449,1,1
807106,0,1
78331026,0,1
105397406,1,1
106342906,1,1
5141057,0,1
131040203,1,1
93456477,0,1
129685421,1,1
61189033,0,1
48509295,0,1
122807356,1,1
6212208,0,1
122430841,1,1
4960300,0,1
90474934,0,1
22791027,0,1
72510586,0,1
136742304,1,1
65236950,0,1
20201571,0,1
104117045,1,1
128969098,1,1
42503802,0,1
16141923,0,1
104007279,1,1
70727085,0,1
123899957,1,1
91552951,0,1
74694804,0,1
110137127,0,1
121986222,1,1
29992703,0,1
132231447,1,1
50704206,0,1
141603737,1,1
56278193,0,1
116918377,1,1
1022919,0,1
96631076,0,1
3731463,0,1
117718025,1,1
43622802,0,1
39441936,0,1
2319819,0,1
120212107,1,1
21552855,0,1
19375389,0,1
82926163,0,1
7094594,0,1
71223370,0,1
137071488,1,1
44580650,0,1
54287358,0,1
72767439,0,1
100086267,1,1
93477570,0,1
31872335,0,1
116799988,1,1
48470191,0,1
18374505,0,1
5250412,0,1
18527757,0,1
92792849,0,1
5460550,0,1
48186482,0,1
93441452,0,1
135345840,1,1
34731828,0,1
108583520,1,1
21332019,0,1
105309216,0,1
37709773,0,1
142376113,1,1
113516306,1,1
124161111,1,1
98507853,1,1
71054049,0,1
109533593,0,1
5699616,0,1
34495668,0,1
18031985,0,1
15735335,0,1
37671999,0,1
126403200,1,1
26142484,0,1
51597514,0,1
1053725,0,1
18597404,0,1
80680284,0,1
81919787,0,1
17840949,0,1
2165371,0,1
25688135,0,1
44850256,0,1
10856328,0,1
57475934,0,1
100701928,1,1
118108228,1,1
38479843,0,1
82329199,0,1
107066825,0,1
28370474,0,1
17816597,0,1
138505346,1,1
77139316,0,1
21362103,0,1
43803932,0,1
95885873,0,1
53150140,0,1
85558599,0,1
10437655,0,1
87229516,0,1
50927089,0,1
42973948,0,1
67033795,0,1
73125482,0,1
137328784,1,1
122948572,1,1
19902731,0,1
3543407,0,1
121984122,1,1
92243806,0,1
92663754,0,1
100833741,0,1
122231680,1,1
78221884,0,1
40431183,0,0
48793683,0,1
6640205,0,0
92548514,0,1
25919157,0,0
20264430,0,1
76204767,0,1
44981629,0,0
46445715,0,0
85178050,0,1
59412514,0,1
9652974,0,1
97981875,0,1
26034408,0,0
86287331,0,1
87674314,0,1
44073291,0,1
65544144,0,1
24805953,0,1
114505674,0,0
31110873,0,0
140661231,1,1
96310581,0,1
140144743,1,1
107874169,1,1
81295365,0,1
97154652,1,1
34391377,0,1
79807626,0,1
90689083,0,1
47011604,0,0
135803085,1,1
122895588,1,1
135454126,1,1
79876720,0,1
135858331,1,1
29429701,0,1
96865786,0,1
2910556,0,1
99288945,1,1
71734567,0,1
80490154,0,0
141578499,1,1
113410981,0,0
109129708,1,1
96454863,0,0
263670,0,1
55764582,0,0
21365758,0,1
114377254,1,1
9225110,0,1
36764652,0,1
119687214,1,1
27863196,0,0
139090437,1,1
49303053,0,0
137129187,1,1
84786775,0,0
135845099,1,1
89917648,0,1
77403305,0,1
98942227,1,1
7427667,0,0
55556537,0,0
7959667,0,1
39128743,0,1
493013,0,1
47009589,0,0
115847256,1,1
84281743,0,1
127020156,1,1
123442458,1,1
85236155,0,0
103499403,1,1
62360262,0,1
50346435,0,1
135347247,1,1
63889098,0,1
79062073,0,1
22466822,0,0
129809988,1,1
102974755,1,1
86017186,0,1
24965668,0,1
57041703,0,1
65010632,0,1
20517525,0,1
10864414,0,1
97357434,1,1
97675473,0,1
131318750,1,0
5196815,0,0
117327134,1,1
102350790,1,1
97485804,0,0
4496414,0,1
79403111,0,1
68052246,0,1
114352631,0,1
10630192,0,1
41831177,0,1
68412184,0,1
84902483,0,1
21185597,0,1
3495324,0,1
25371517,0,1
99795650,1,1
20030843,0,0
13444072,0,1
87634750,0,1
83158116,0,1
98218672,0,1
66566059,0,1
33894073,0,0
20536795,0,0
90433859,0,1
118056074,1,1
8382449,0,1
92386613,0,1
64896456,0,1
123842164,1,1
17635361,0,1
22717072,0,1
55141244,0,1
14982762,0,1
77254417,0,0
126555091,1,0
45796530,0,1
36404374,0,1
61409141,0,0
4076820,0,1
95898771,0,1
99789170,0,0
106747333,0,0
71796341,0,1
78804173,0,1
19803129,0,0
119783832,1,1
48897519,0,1
2967122,0,1
131240843,1,0
120313286,1,0
44806939,0,1
74921795,0,1
9180621,0,1
61459598,0,1
23137309,0,1
115562846,0,1
100617828,1,1
24690079,0,0
4164164,0,1
102139569,0,0
97834299,0,0
34723367,0,1
87326986,0,1
23916542,0,1
104800287,0,0
86614500,0,1
105089571,1,1
25368702,0,1
81368266,0,1
8971089,0,0
66535302,0,1
137120980,1,1
105919960,1,1
365699,0,1
76995126,0,1
127097520,1,1
76269329,0,0
131646739,1,1
121979409,1,1
92147618,0,1
87018990,0,0
93970634,0,1
59767111,0,0
109772113,1,1
73303243,0,1
24471517,0,0
39331817,0,1
11427000,0,1
140606196,1,0
127795742,1,1
98890086,1,1
105632814,0,0
53154333,0,0
121632160,1,1
116489495,1,1
12820152,0,0
32168566,0,1
117829483,1,1
68790834,0,0
130890986,1,0
8695857,0,0
73617910,0,0
78357080,0,1
70503301,0,0
135389236,1,0
54917114,0,0
113127968,0,0
64783805,0,1
85193905,0,1
99791909,1,1
29985681,0,0
139946254,1,0
12684051,0,1
125083491,1,1
95687290,0,1
7391440,0,1
43916471,0,1
93461805,0,0
89831149,0,1
110043519,1,1
54254339,0,1
91010344,0,1
49614536,0,1
31667005,0,1
64337070,0,1
135159590,1,1
16493838,0,1
91451574,0,0
18783765,0,1
109698871,1,1
88090767,0,1
16601047,0,1
134580497,1,1
54459439,0,0
37557912,0,1
25173367,0,1
141266970,1,1
128733919,1,1
137345401,1,1
99418963,1,1
65698133,0,0
2814416,0,0
101406137,1,1
26612709,0,0
8581353,0,0
128719503,1,1
132308943,1,1
131254719,1,1
131670570,1,1
131283996,1,0
47220515,0,0
30511142,0,1
33039526,0,1
9524175,0,1
88111941,0,1
14512595,0,1
99662624,0,0
13622216,0,0
106726676,0,0
42112755,0,0
71234312,0,1
26391467,0,1
105770829,1,1
5680285,0,0
127025814,1,1
12522187,0,1
136649602,1,0
88364207,0,1
88691490,0,1
6566040,0,1
100530696,0,0
131302242,1,1
111527414,0,1
35205411,0,1
46716857,0,1
133296696,1,1
7606334,0,1
104792616,1,1
85203528,0,0
107223716,1,1
70573626,0,1
95204063,0,0
22170979,0,1
123140704,1,1
16908520,0,1
84894979,0,1
49871598,0,1
112322814,1,1
101910216,1,1
26071320,0,0
69510643,0,0
1704058,0,1
69146917,0,0
105346865,0,1
21114469,0,0
59547613,0,0
65327272,0,1
128967101,1,1
10187137,0,0
92174499,0,1
64309062,0,1
77844326,0,0
50777514,0,1
44909131,0,1
85063376,0,0
69037610,0,1
66850651,0,1
70403519,0,1
87579407,0,1
102767670,1,1
51612422,0,1
77845023,0,1
75702827,0,1
136227449,1,1
30025213,0,0
134042583,1,1
41745316,0,1
69766999,0,1
111276571,0,1
96074973,0,0
60695400,0,0
56756873,0,1
764564,0,0
116369265,1,1
100192152,1,1
65629361,0,0
72251098,0,1
52683211,0,1
137670106,1,0
125998841,1,0
53046771,0,0
22901182,0,1
91272450,0,1
139590290,1,0
35967863,0,1
110612304,1,1
47128004,0,1
46011980,0,1
32474658,0,1
53517495,0,0
110074552,1,1
138090536,1,0
102923008,0,1
141717702,1,0
123191883,1,1
62989173,0,1
121528560,1,1
52986601,0,1
21660809,0,1
24803803,0,1
48700638,0,1
92220826,0,0
76352172,0,1
138843810,1,1
41081290,0,0
125141227,1,0
91078774,0,0
116718712,1,1
7277182,0,1
11904220,0,1
121339853,1,1
9087115,0,1
106053650,1,1
76639598,0,0
33987590,0,1
9090200,0,0
125048047,1,0
2935703,0,1
98492728,1,1
84492068,0,1
128851538,1,1
55975460,0,1
31685709,0,0
81654342,0,1
135667654,1,1
137998405,1,1
140409125,1,1
12139270,0,0
109689683,1,1
44013360,0,0
133157830,1,1
67508764,0,0
30835000,0,0
95395131,0,1
79472459,0,1
130125431,1,1
17503742,0,1
13254648,0,1
37601526,0,1
128289511,1,1
70380387,0,1
97389266,1,1
65645933,0,1
48890303,0,0
34891822,0,0
133755018,1,1
32535404,0,0
16466178,0,1
33984927,0,1
3607854,0,1
42719621,0,0
43238774,0,1
55828617,0,0
47074069,0,0
101854346,1,1
134424507,1,1
27839004,0,1
71179084,0,1
72875200,0,1
85642720,0,1
7446574,0,1
95907635,0,1
9500401,0,1
65037187,0,1
56709846,0,1
33682194,0,1
142306250,1,1
118802168,1,1
53002589,0,1
11087331,0,1
38642555,0,1
43864355,0,1
3190957,0,0
13843429,0,0
119732530,1,1
57625459,0,0
77496714,0,1
94864441,0,1
109410073,0,0
133488208,1,0
75032548,0,1
92645331,0,1
134058935,1,1
62585019,0,1
119645898,1,1
25773958,0,1
92871619,0,0
135402088,1,1
80057325,0,1
9639120,0,1
51085123,0,1
44542843,0,0
118159372,1,1
97132998,0,0
85617134,0,0
85310681,0,1
140990654,1,1
122807268,1,0
47109361,0,1
73491371,0,0
120992701,1,0
71929773,0,1
85614421,0,1
100027681,1,1
135410830,1,0
61925056,0,1
123963959,1,1
124128236,1,0
1022699,0,1
2364863,0,0
135171817,1,1
109613455,1,1
9065398,0,0
30463766,0,1
119115304,1,1
22178598,0,1
72241985,0,0
107754808,0,1
100929958,1,1
86985041,0,0
135566570,1,1
61342536,0,1
96936392,0,1
60032019,0,1
137531842,1,0
32681100,0,1
109211848,0,0
85116533,0,0
99750042,1,1
100854241,0,0
50066882,0,1
112040827,1,1
67309595,0,0
93357727,0,1
114413180,1,1
115520739,0,0
82604847,0,1
47753824,0,0
100310156,0,0
22188362,0,1
69195802,0,1
34014128,0,1
33700619,0,1
32728520,0,0
41575513,0,1
94044468,0,1
52395429,0,1
53080199,0,0
103275202,0,1
90326641,0,0
16071365,0,0
46408460,0,1
25515014,0,1
108919322,1,1
120644916,1,0
77121207,0,0
126551577,1,0
41037826,0,0
23446150,0,0
29388134,0,1
85188992,0,0
102999986,1,0
93675262,0,0
83082415,0,0
62672024,0,1
43522898,0,0
140906142,1,0
68343951,0,1
24063164,0,0
126551956,1,1
87616807,0,0
8197937,0,0
88916048,0,0
12940608,0,1
10004287,0,0
94096435,0,1
41120025,0,0
68100903,0,0
8045744,0,0
53568053,0,1
39248540,0,1
109560964,1,0
134259827,1,1
126839170,1,0
76143991,0,0
108870608,1,1
57499087,0,0
85566132,0,0
130743379,1,1
141840594,1,0
130796999,1,0
28720302,0,0
101456770,1,0
88209434,0,0
57607228,0,0
6884739,0,0
22441068,0,1
95518676,0,1
43399261,0,0
102079739,1,0
3227231,0,0
11183599,0,0
4917287,0,0
126046148,1,0
6799716,0,0
85438708,0,1
54668253,0,0
51969724,0,0
102456563,0,1
94329829,0,0
105278727,1,1
109400391,1,0
30592468,0,0
101899044,1,0
53247630,0,0
47065671,0,1
20560924,0,0
116217587,1,1
95755909,0,1
132156365,1,0
26240021,0,1
57638892,0,0
123082064,1,0
52534043,0,0
101429765,1,1
129265493,1,0
5740730,0,1
76887456,0,0
132711863,1,1
45881494,0,0
46112521,0,0
108535249,1,0
107301929,1,0
121550598,1,0
103982848,0,1
89646454,0,0
66303330,0,0
134959857,1,0
69562165,0,1
73278658,0,0
87960257,0,1
125417828,1,0
46610519,0,1
65257068,0,1
83269367,0,0
45892186,0,1
38638142,0,0
124080537,1,0
72018675,0,0
43759361,0,1
90996726,0,1
124093640,1,0
6235300,0,0
70157276,0,0
116601793,1,0
109809829,0,0
80894940,0,0
49429733,0,0
23847626,0,0
26842247,0,0
78462766,0,0
105632849,1,1
50743966,0,0
4903043,0,0
70441355,0,0
138735272,1,0
93850991,0,0
22751272,0,0
67524897,0,0
100632766,1,1
39454183,0,0
103856044,1,1
30100119,0,0
100915219,0,0
136220191,1,0
100742887,1,0
118960775,1,0
138162465,1,1
98308778,0,0
70542620,0,1
28332552,0,0
56219133,0,0
55548424,0,0
81084835,0,0
129235379,1,0
78587720,0,0
22273841,0,1
75131016,0,0
113333255,0,1
137765713,1,0
10763896,0,0
117484104,1,0
101748138,1,0
7774023,0,1
66831202,0,1
57122531,0,1
56920355,0,0
116718992,1,0
43545603,0,1
5626464,0,0
83000130,0,0
111144279,1,0
82960193,0,0
113659431,0,0
129072372,1,0
81855599,0,1
123577855,1,0
130540609,1,0
79244251,0,0
189833,0,0
41774315,0,0
109820331,1,0
78889829,0,0
14815206,0,0
82756067,0,0
28826774,0,0
134369588,1,0
39912401,0,1
103898055,1,0
130260577,1,1
60674956,0,0
88749982,0,0
43136382,0,0
54025878,0,0
37206341,0,0
17825390,0,1
134097431,1,0
49512453,0,0
93223961,0,1
103767458,1,0
43738222,0,1
123062624,1,0
54575694,0,1
21023173,0,0
50904788,0,0
16847823,0,0
106586433,0,0
97089469,0,0
130070214,1,0
133912341,1,0
67819789,0,0
114253675,1,0
50782707,0,0
86173615,0,0
79807237,0,0
57047656,0,0
61887588,0,1
36574688,0,1
142430177,1,0
3380259,0,0
73577977,0,0
40117023,0,0
77306409,0,1
69003368,0,0
123700872,1,0
51402536,0,0
56592437,0,1
39141608,0,0
130041655,1,0
66297767,0,0
23770338,0,1
27428904,0,0
126157375,1,0
118282748,1,0
19277570,0,1
111894319,1,1
66686285,0,1
88120786,0,1
22584113,0,1
34769733,0,0
126576453,1,0
123237592,1,0
62373202,0,0
71149953,0,1
40833290,0,0
26145391,0,0
65087297,0,0
112561774,1,0
5710300,0,0
45022376,0,1
41509515,0,0
1769128,0,0
40543017,0,0
113875234,1,0
117977942,1,0
102281568,1,0
119680525,1,0
142306361,1,0
56161120,0,1
134431676,1,0
102881474,0,0
133417766,1,0
21676430,0,0
129191119,1,0
130547450,1,1
34127078,0,0
76930958,0,1
64675604,0,0
121675454,1,0
12051954,0,0
53538099,0,0
121823128,1,1
79450083,0,0
8362294,0,0
7956207,0,1
81613966,0,1
55890664,0,1
105026849,1,0
59766636,0,0
59731095,0,0
1532868,0,0
69309041,0,1
115634728,1,1
92397827,0,0
110973740,1,0
10706095,0,1
96293030,0,0
21363716,0,0
58157288,0,0
106753864,1,0
134508917,1,1
25994909,0,0
129177653,1,0
53733006,0,0
122822446,1,0
57846106,0,0
48776635,0,1
100874047,1,1
31732015,0,0
96581322,0,0
29285910,0,0
142265405,1,0
88526460,0,0
103332966,0,0
10773940,0,1
68550498,0,1
44547812,0,0
81312893,0,0
8679255,0,0
4110672,0,0
113774016,0,1
57062999,0,0
34163245,0,1
15541192,0,0
138452331,1,0
11162300,0,0
48255673,0,1
89962630,0,0
67177972,0,0
61392570,0,0
111246826,0,0
4561993,0,0
41919803,0,0
61809502,0,1
87902771,0,1
131466845,1,0
33685148,0,1
106341626,1,1
19229301,0,0
97369087,0,1
93890776,0,0
41564229,0,1
69389641,0,1
5236221,0,0
92658788,0,0
98466620,1,0
111922941,1,0
18655723,0,0
6049053,0,1
82945911,0,1
109548579,0,1
17757827,0,0
46877762,0,0
58199565,0,0
34294025,0,0
135299374,1,0
115129419,0,0
2934039,0,0
76202623,0,0
3442818,0,0
23159781,0,0
126707666,1,0
85271128,0,0
75225777,0,0
64784548,0,0
68784328,0,0
24089111,0,0
5786548,0,1
72391099,0,1
89610223,0,0
104735935,1,0
115153145,1,0
92502609,0,0
137129651,1,0
125908359,1,1
34662425,0,0
43488815,0,0
632347,0,0
80954170,0,0
32623505,0,0
227293,0,0
104688634,1,0
27502638,0,1
85051568,0,0
6598755,0,0
37004434,0,0
11944953,0,0
120622810,1,0
22555846,0,0
65504626,0,1
25499177,0,1
22183500,0,0
61015468,0,0
81245680,0,0
138862609,1,0
50157359,0,0
9601609,0,0
65430876,0,0
42653601,0,0
95399425,0,0
61385318,0,0
89748192,0,0
71210938,0,0
139145544,1,0
85646603,0,1
138675868,1,1
100875707,1,1
109939909,1,1
40788357,0,0
