user_id,gender,is_member,region,income,age
10849427,0,1,0,2,2
38269947,0,1,5,3,0
83925215,0,1,2,3,0
30080377,0,1,3,2,3
81143356,0,1,3,3,0
3671315,0,1,2,1,3
114493153,0,1,0,2,3
49362840,0,1,2,0,4
90378059,0,1,1,3,3
126596574,1,1,0,3,1
131903746,1,1,1,3,2
56373208,0,1,2,3,5
85336332,0,1,0,3,1
29855200,0,1,1,1,4
34426955,0,1,3,3,3
103606020,1,1,5,4,4
10678033,0,1,2,1,2
6516360,0,1,3,4,5
89726077,0,1,3,1,4
93207382,0,1,1,1,1
81541985,0,1,0,1,2
130576689,1,1,5,1,2
15482392,0,1,4,1,4
59419662,0,1,1,2,2
97891315,1,1,3,1,1
31433604,0,1,1,2,3
60386008,0,1,2,3,1
60535085,0,1,0,3,4
21193363,0,1,1,0,5
118495978,1,1,0,0,3
72371406,0,1,2,1,2
139458443,1,1,2,4,3
115338753,1,1,1,1,2
46010609,0,1,4,1,3
117873394,1,1,4,3,4
17114423,0,1,3,4,0
74875775,0,1,2,1,4
62305709,0,1,0,0,1
60643405,0,1,2,2,1
105006722,0,1,4,0,3
96495511,0,1,3,0,5
20487789,0,1,5,3,3
9375305,0,1,1,2,4
122269318,1,1,3,3,0
122383497,1,1,3,3,1
24313362,0,1,2,2,1
44725106,0,1,1,0,4
132058405,1,1,4,0,0
22310799,0,1,2,3,4
87868887,0,1,5,1,5
140563378,1,1,4,3,0
110437894,0,1,1,2,2
74226240,0,1,3,1,4
83437514,0,1,2,3,4
112673625,1,1,2,0,1
30516756,0,1,3,2,0
114653102,1,1,1,3,0
42208524,0,1,1,4,3
60802539,0,1,1,1,2
134319759,1,1,1,2,3
70241210,0,1,0,1,3
15241291,0,1,1,0,5
31943943,0,1,3,4,4
107269703,0,1,2,1,4
46405869,0,1,3,4,2
57577068,0,1,2,2,2
72890914,0,1,4,1,2
31449327,0,1,4,3,4
45360868,0,1,5,3,3
60729896,0,1,5,3,1
122372539,1,1,3,2,1
12118297,0,1,3,2,4
50443823,0,1,4,2,3
102690418,1,1,2,4,1
100112744,0,1,1,3,1
120193112,1,1,3,0,0
23049176,0,1,5,2,0
39413973,0,1,4,3,2
59737169,0,1,4,2,3
91729153,0,1,4,3,3
56063372,0,1,3,3,2
20347929,0,1,5,0,0
100674178,1,1,1,3,1
65682840,0,1,2,2,2
33674599,0,1,3,2,5
13861417,0,1,1,2,0
19208481,0,1,3,3,0
131271151,1,1,4,4,2
110561108,1,1,2,3,1
100121842,0,1,0,2,2
116383415,0,1,3,0,4
107287661,1,1,2,1,2
28734621,0,1,4,3,3
132379480,1,1,1,2,4
62786039,0,1,5,2,2
595598,0,1,2,0,5
31816906,0,1,4,2,4
25945368,0,1,2,4,4
110532180,1,1,2,1,1
119949716,1,1,1,2,4
38968501,0,1,3,4,2
6776778,0,1,1,3,3
74335554,0,1,4,4,2
49007972,0,1,3,2,4
74285031,0,1,1,3,5
134060411,1,1,3,2,1
54388253,0,1,5,2,2
136870062,1,1,1,3,3
76602764,0,1,5,1,1
28930771,0,1,3,1,2
135846824,1,1,4,1,4
95839581,0,1,0,4,0
42864059,0,1,1,3,2
62944220,0,1,4,1,3
36713639,0,1,2,2,2
103802946,0,1,2,2,4
120378933,1,1,1,0,0
83425764,0,1,1,3,4
37409400,0,1,4,4,2
108051466,1,1,0,2,2
101532356,0,1,5,1,5
131596907,1,1,2,3,3
99059817,1,1,1,1,1
60479111,0,1,0,1,4
111073682,1,1,5,1,3
118065338,1,1,5,3,2
46428221,0,1,2,0,0
38019351,0,1,4,3,1
133003311,1,1,5,4,2
77150532,0,1,4,3,4
60660094,0,1,4,1,4
102929664,1,1,4,1,1
116049086,1,1,3,0,4
86756157,0,1,0,2,1
19335772,0,1,4,1,3
43729347,0,1,3,1,2
100042340,1,1,1,0,4
69654504,0,1,3,2,2
13555997,0,1,5,3,0
15600560,0,1,4,1,0
137175187,1,1,1,1,2
103980016,0,1,2,4,5
3569918,0,1,4,2,4
120346962,1,1,1,1,3
123542262,1,1,1,3,3
10990641,0,1,0,2,3
128699245,1,1,2,4,4
128867621,1,1,4,2,1
126323626,1,1,0,2,3
101461439,1,1,4,0,4
115923281,1,1,4,3,5
65013453,0,1,2,4,2
11459905,0,1,0,2,3
112976136,1,1,3,2,3
26184779,0,1,3,3,1
135556729,1,1,4,4,2
55832398,0,1,4,1,3
126808944,1,1,3,3,0
65886056,0,1,2,2,2
129878874,1,1,1,3,1
95992025,0,1,3,2,3
12214179,0,1,5,3,2
13824734,0,1,1,3,3
117643320,1,1,3,3,3
82479585,0,1,2,1,2
134072973,1,1,3,3,3
135539714,1,1,2,1,1
75439923,0,1,1,0,3
123620434,1,1,4,1,3
25549508,0,1,4,2,3
23873275,0,1,4,1,2
24381914,0,1,3,2,5
8913893,0,1,0,0,3
83346211,0,1,1,3,4
121782132,1,1,1,3,1
123006863,1,1,3,4,1
75022392,0,1,4,2,4
65285764,0,1,0,1,5
70486234,0,1,3,4,2
2077849,0,1,3,3,0
2845412,0,1,4,3,1
78445846,0,1,3,2,0
20472131,0,1,5,1,5
9138659,0,1,4,0,2
21983803,0,1,5,2,4
10211498,0,1,0,3,1
47038183,0,1,3,3,1
74920230,0,1,2,1,1
91713527,0,1,1,3,3
78566320,0,1,4,3,3
96636051,0,1,4,2,0
2139347,0,1,0,1,1
31185970,0,1,2,4,4
83173056,0,1,3,0,1
79384326,0,1,3,3,2
100234220,1,1,3,3,2
113619626,0,1,2,3,4
131424381,1,1,2,1,4
45966877,0,1,2,3,3
97291358,0,1,0,2,3
65479688,0,1,3,1,4
138524216,1,1,5,2,3
129516472,1,1,0,4,4
142073213,1,1,3,1,2
26337733,0,1,1,1,1
55530513,0,1,4,1,1
80264762,0,1,2,1,3
59564210,0,1,2,4,1
35338207,0,1,2,4,4
33448326,0,1,2,3,0
93232888,0,1,0,0,3
142181816,1,1,3,2,1
56096607,0,1,4,2,2
107391538,0,1,3,0,1
128675125,1,1,3,3,2
5838287,0,1,4,2,2
103318450,1,1,1,0,2
88930,0,1,1,3,4
102057111,0,1,1,1,5
124866567,1,1,5,2,4
129141421,1,1,4,3,3
61628772,0,1,3,1,3
122721008,1,1,4,4,4
129811530,1,1,2,3,0
10825402,0,1,1,3,3
85822276,0,1,2,2,2
139423598,1,1,4,2,3
72605828,0,1,4,2,4
102996286,1,1,2,3,0
120159915,1,1,2,2,3
20257132,0,1,4,0,1
4053567,0,1,1,2,4
56045820,0,1,1,1,3
33005419,0,1,5,2,2
116162717,0,1,3,3,4
56845243,0,1,1,4,2
69410546,0,1,1,3,2
53235769,0,1,2,2,2
23613746,0,1,2,4,2
104815377,0,1,4,4,3
34393089,0,1,3,1,0
42653201,0,1,4,0,2
125186578,1,1,4,0,4
81732161,0,1,1,3,2
5358079,0,1,4,1,5
64484514,0,1,2,1,3
126406308,1,1,1,2,4
64310783,0,1,0,2,4
71290254,0,1,2,0,1
63705984,0,1,1,3,1
109944963,1,1,2,1,5
98171033,1,1,4,1,3
124016530,1,1,2,1,5
5485673,0,1,5,2,4
134377639,1,1,4,1,1
58902373,0,1,4,3,2
102011432,1,1,4,3,3
134512473,1,1,1,2,4
109421576,1,1,4,3,0
39430343,0,1,2,3,3
53181731,0,1,3,3,2
19447970,0,1,4,2,3
3508821,0,1,5,2,4
74335212,0,1,4,3,3
54707710,0,1,3,2,2
53253442,0,1,4,3,3
64326708,0,1,5,2,4
6723204,0,1,4,2,2
107209058,1,1,1,1,5
7089989,0,1,1,1,3
142144275,1,1,4,1,3
73136910,0,1,1,4,2
42447641,0,1,0,4,2
73676533,0,1,3,1,2
106926411,1,1,1,2,2
10319860,0,1,5,3,1
35619826,0,1,1,4,1
111041160,0,1,4,1,3
88614983,0,1,5,0,4
4140926,0,1,3,3,3
47272457,0,1,5,1,2
9056309,0,1,3,4,1
127524049,1,1,1,4,5
71237773,0,1,1,3,4
83423107,0,1,5,1,2
134225812,1,1,2,3,4
65143114,0,1,4,3,4
96610296,0,1,5,0,0
77212709,0,1,4,0,3
14866979,0,1,4,0,4
2493818,0,1,0,4,1
90937322,0,1,4,2,0
115239516,1,1,2,4,0
56377036,0,1,3,1,4
124799559,1,1,3,4,2
21375743,0,1,1,1,2
77757645,0,1,2,3,3
48851432,0,1,2,3,0
74507077,0,1,5,2,4
89384841,0,1,1,4,1
74561683,0,1,4,1,5
135408101,1,1,3,4,4
80699349,0,1,3,2,4
40167124,0,1,5,0,1
137333703,1,1,2,2,2
119675939,1,1,3,3,1
89888891,0,1,1,3,1
85837173,0,1,3,0,5
27820493,0,1,0,4,5
104200605,1,1,1,2,2
139774311,1,1,0,3,3
11141921,0,1,3,2,4
72515822,0,1,3,4,4
62126989,0,1,1,4,3
91557809,0,1,4,2,4
124070707,1,1,4,0,4
84892889,0,1,0,2,3
106896403,1,1,1,4,2
81157363,0,1,3,1,0
67028419,0,1,3,2,2
120930204,1,1,4,2,0
119337753,1,1,3,1,3
59781337,0,1,3,4,3
4364079,0,1,3,3,4
7799018,0,1,2,2,3
11294250,0,1,5,3,5
5698511,0,1,0,3,3
30074000,0,1,3,0,4
3375066,0,1,3,2,2
73197087,0,1,2,4,2
13056340,0,1,1,3,4
33956784,0,1,5,0,2
109382445,0,1,2,2,3
90720609,0,1,4,0,2
98047837,1,1,0,3,2
123257150,1,1,4,0,1
8119848,0,1,0,2,3
116166066,1,1,0,2,2
79492036,0,1,5,3,2
104569658,1,1,2,2,2
96720314,0,1,1,4,0
117111233,1,1,1,0,2
98435498,1,1,2,2,0
16330947,0,1,1,3,1
79383980,0,1,3,4,2
132729970,1,1,4,1,2
13818219,0,1,2,1,4
67893893,0,1,3,0,4
139986994,1,1,1,4,1
121886720,1,1,4,2,2
60497165,0,1,5,1,4
51059755,0,1,4,1,0
37711820,0,1,3,1,2
103486499,1,1,2,3,3
103962421,1,1,4,3,5
83699036,0,1,2,4,1
13887814,0,1,0,1,1
136496700,1,1,1,3,5
84072731,0,1,1,3,0
65300962,0,1,4,3,2
99851929,1,1,4,3,0
134120527,1,1,4,0,1
130567891,1,1,4,3,1
27842036,0,1,2,1,2
45069561,0,1,2,2,0
90710232,0,1,5,2,3
111901362,0,1,4,1,1
94696104,0,1,4,1,1
28751106,0,1,3,3,2
82414453,0,1,4,4,4
3233000,0,1,0,3,2
60815533,0,1,1,2,1
102434210,0,1,3,1,3
122462305,1,1,5,4,4
32738038,0,1,4,2,4
1897583,0,1,1,2,4
5875750,0,1,2,3,2
134658,0,1,1,1,2
140452690,1,1,5,1,1
23326854,0,1,4,4,1
113990647,0,1,3,1,2
55136020,0,1,4,3,1
114934780,0,1,4,1,2
90642791,0,1,2,2,4
30072819,0,1,3,2,4
139654010,1,1,0,2,1
25952339,0,1,3,0,3
13166978,0,1,1,3,0
4137745,0,1,2,4,1
103592049,0,1,4,4,4
127917062,1,1,0,1,1
47257431,0,1,3,4,4
92843559,0,1,3,3,0
40226923,0,1,1,3,0
85296442,0,1,0,2,1
139462332,1,1,1,2,4
34064404,0,1,3,1,3
49598175,0,1,0,4,2
97839610,0,1,3,2,0
78574430,0,1,4,1,1
57810665,0,1,1,3,2
28791007,0,1,2,2,5
67898761,0,1,4,3,5
30838173,0,1,4,0,3
13079368,0,1,2,3,2
26194174,0,1,5,2,0
90798792,0,1,3,0,1
25990178,0,1,4,3,4
26916485,0,1,2,2,4
7610653,0,1,1,2,3
83584379,0,1,5,2,2
116324656,1,1,1,0,3
71452131,0,1,5,1,3
120942715,1,1,0,1,4
65704391,0,1,2,1,1
127429787,1,1,5,1,1
94148058,0,1,5,3,4
7055673,0,1,3,3,4
30360670,0,1,0,2,1
41786809,0,1,2,1,1
92651729,0,1,1,1,4
38846318,0,1,0,0,2
119725932,1,1,5,3,5
83960181,0,1,1,3,2
23118960,0,1,2,1,4
47924940,0,1,3,1,3
28564144,0,1,0,3,3
92954093,0,1,4,3,5
106175697,1,1,1,1,4
113905943,0,1,3,2,1
139263046,1,1,4,3,3
140863269,1,1,3,2,2
131472598,1,1,5,3,4
37338448,0,1,4,3,2
78692954,0,1,1,4,3
43761964,0,1,1,0,3
123136413,1,1,3,3,4
47942346,0,1,1,2,3
46661935,0,1,2,1,1
80673818,0,1,3,1,3
59241675,0,1,3,3,0
19015156,0,1,3,1,1
81608134,0,1,4,2,4
29351255,0,1,4,1,4
55576078,0,1,2,3,2
51602649,0,1,3,4,4
140780237,1,1,5,3,1
125411948,1,1,1,1,4
66976532,0,1,0,2,3
45180723,0,1,1,0,1
19010396,0,1,2,2,2
127946843,1,1,2,1,4
111842678,1,1,0,4,1
124210329,1,1,3,3,2
138856127,1,1,3,2,4
116511286,1,1,1,3,2
92812860,0,1,0,0,3
125879991,1,1,4,4,4
14705382,0,1,4,3,4
137675507,1,1,2,1,4
17552766,0,1,3,1,2
85295844,0,1,2,3,4
819192,0,1,2,4,4
77020117,0,1,1,3,1
45714300,0,1,3,1,5
93998185,0,1,0,4,4
86523709,0,1,2,4,0
103929468,0,1,2,0,2
44381467,0,1,2,2,4
49296993,0,1,1,2,2
69613205,0,1,1,1,1
59783248,0,1,4,1,5
115368454,1,1,3,3,4
119625026,1,1,4,3,1
7366396,0,1,2,0,4
23384426,0,1,2,2,1
7761295,0,1,4,3,1
68983870,0,1,4,4,3
1105998,0,1,2,1,2
118168018,1,1,2,3,1
141116266,1,1,4,0,4
97156558,1,1,4,1,0
25475467,0,1,1,1,3
130134707,1,1,1,1,3
121773253,1,1,5,4,1
109097995,1,1,3,1,2
27565397,0,1,2,1,5
133088851,1,1,5,3,1
34553782,0,1,4,2,4
62740391,0,1,2,2,4
132321221,1,1,2,3,3
47109924,0,1,4,4,2
37447725,0,1,2,3,4
1805740,0,1,1,2,3
70222678,0,1,3,4,4
118461733,0,1,0,1,3
48677702,0,1,1,3,4
20302058,0,1,2,3,0
98578505,1,1,1,0,1
54330697,0,1,4,1,1
82320644,0,1,3,0,1
16810079,0,1,0,3,4
105288851,1,1,4,1,3
63729308,0,1,1,0,3
110297710,0,1,0,2,2
75712090,0,1,4,1,2
119157607,1,1,3,1,0
11035036,0,1,1,4,4
127701396,1,1,4,4,1
23516965,0,1,1,3,4
37271419,0,1,5,1,3
38294231,0,1,4,1,1
134499562,1,1,1,1,1
25800692,0,1,1,4,5
37234220,0,1,1,0,1
6722083,0,1,3,1,0
57115045,0,1,4,1,1
44908934,0,1,4,2,1
69439796,0,1,2,3,2
138749285,1,1,5,1,3
125368789,1,1,3,4,5
44492877,0,1,2,2,4
102036949,0,1,1,3,5
36560243,0,1,2,0,2
41233588,0,1,3,0,3
77237799,0,1,3,3,3
7175674,0,1,0,4,2
87804477,0,1,3,2,1
93232203,0,1,4,4,1
35722058,0,1,3,2,1
44817147,0,1,1,1,2
118289685,1,1,2,3,0
6064746,0,1,2,4,5
93784494,0,1,4,4,2
38699008,0,1,1,1,4
71514585,0,1,3,4,4
24189643,0,1,0,2,3
120698813,1,1,0,1,4
97951451,1,1,1,0,2
116114060,0,1,5,0,4
55305887,0,1,4,3,1
32510862,0,1,5,3,5
95989506,0,1,0,4,3
11208268,0,1,3,2,3
109687773,1,1,2,0,0
28967361,0,1,5,2,4
7554598,0,1,3,2,0
62007671,0,1,2,2,4
32903403,0,1,4,2,4
36724667,0,1,0,0,1
83929585,0,1,1,3,3
124259296,1,1,1,2,1
99103824,1,1,2,3,1
71406451,0,1,1,4,1
94710567,0,1,4,0,1
11083802,0,1,0,0,2
20516700,0,1,3,4,4
104468262,0,1,4,2,0
82335494,0,1,4,1,4
29661255,0,1,1,1,1
128514431,1,1,2,1,3
35941637,0,1,2,0,4
92928708,0,1,2,4,4
75844368,0,1,3,3,1
15171548,0,1,0,2,2
16409419,0,1,5,4,0
114995751,0,1,1,3,1
104937626,1,1,5,3,0
63929694,0,1,1,3,4
33388747,0,1,4,3,1
24752182,0,1,1,0,3
6442389,0,1,3,2,1
74856244,0,1,1,3,1
11066851,0,1,5,1,0
132469710,1,1,2,3,0
1182380,0,1,4,1,1
142171065,1,1,3,1,2
2502524,0,1,5,4,2
20123340,0,1,0,2,1
94943213,0,1,5,2,2
131021395,1,1,3,4,5
22560823,0,1,2,0,2
73031965,0,1,5,1,4
48445034,0,1,2,2,1
57450756,0,1,4,3,1
97944240,1,1,3,2,3
116888859,1,1,1,2,4
38782215,0,1,4,2,4
107815602,0,1,4,0,3
18218608,0,1,3,3,2
124168749,1,1,1,2,0
123631012,1,1,5,2,3
93509038,0,1,3,1,5
117044327,1,1,0,2,2
51435164,0,1,1,4,3
4174826,0,1,1,1,2
100539,0,1,5,3,2
21818576,0,1,2,1,4
58134314,0,1,1,0,3
130242045,1,1,2,3,3
43621565,0,1,2,3,3
116778753,1,1,2,2,5
119765398,1,1,4,1,0
72990071,0,1,3,1,5
1335738,0,1,2,0,4
7129140,0,1,5,3,3
139104982,1,1,3,0,2
102550958,1,1,2,1,2
95067968,0,1,0,2,4
97661157,1,1,2,4,3
65578659,0,1,2,1,5
84914445,0,1,4,0,4
7788241,0,1,3,3,2
88340891,0,1,0,3,0
105870926,0,1,3,3,5
43931030,0,1,4,2,4
115338197,1,1,4,3,3
62364748,0,1,1,2,5
117260033,1,1,3,2,5
133946364,1,1,4,3,1
82857884,0,1,4,0,0
121970896,1,1,4,4,3
92706593,0,1,2,2,3
4979200,0,1,1,0,3
69152893,0,1,2,0,2
72611369,0,1,5,0,3
42676532,0,1,1,1,4
61328324,0,1,1,3,2
75209170,0,1,2,4,5
52891027,0,1,0,2,5
122443173,1,1,5,0,3
133425852,1,1,5,1,1
126270267,1,1,1,1,5
44446177,0,1,3,1,0
140351939,1,1,1,0,0
39159742,0,1,0,0,4
89991765,0,1,4,4,2
21625075,0,1,4,2,3
19723169,0,1,3,1,3
77128465,0,1,3,1,1
89353720,0,1,0,1,1
125220499,1,1,1,0,5
35254146,0,1,0,1,2
70664874,0,1,1,3,3
39395202,0,1,1,2,5
125444720,1,1,2,0,3
125313573,1,1,2,4,5
11917811,0,1,2,3,3
71964200,0,1,1,3,5
92973030,0,1,2,3,1
63398160,0,1,1,2,2
128213972,1,1,4,2,1
54204970,0,1,0,0,2
608951,0,1,0,3,4
14515063,0,1,2,1,2
95055106,0,1,1,1,4
45926523,0,1,1,3,2
4790160,0,1,3,3,3
46241573,0,1,3,2,3
56830095,0,1,3,2,4
28160359,0,1,4,3,5
22153508,0,1,3,1,4
134948525,1,1,1,1,4
11650719,0,1,2,1,4
59921221,0,1,2,0,5
123867870,1,1,1,4,1
94781428,0,1,4,0,1
114734197,0,1,5,3,3
2302002,0,1,4,2,2
56296919,0,1,2,2,3
31943268,0,1,3,4,3
29072139,0,1,1,0,4
52622361,0,1,3,0,5
127130413,1,1,3,2,2
81729056,0,1,3,0,2
95996140,0,1,1,2,0
67166709,0,1,3,2,4
53708814,0,1,1,1,2
46312993,0,1,2,4,1
64585415,0,1,3,4,1
59057185,0,1,2,3,1
103174200,0,1,4,3,5
21044561,0,1,4,1,0
113251,0,1,2,4,2
37456519,0,1,2,2,3
127660246,1,1,4,1,1
88105291,0,1,1,3,4
90144052,0,1,3,2,2
42111305,0,1,1,2,2
40734813,0,1,5,1,5
22470460,0,1,1,2,1
96818946,0,1,3,1,1
109493411,1,1,0,3,3
111835944,0,1,1,2,3
56444539,0,1,4,2,5
112632735,1,1,2,1,4
107130996,0,1,5,3,2
7012275,0,1,3,3,2
81814142,0,1,0,3,4
61219560,0,1,1,3,1
58784511,0,1,0,3,2
70828129,0,1,5,2,1
106320112,1,1,3,2,4
98133460,0,1,1,2,1
60431657,0,1,1,2,3
49003690,0,1,4,0,2
50478366,0,1,2,1,4
107954360,1,1,0,4,4
126192461,1,1,4,3,2
67085594,0,1,2,3,5
30071480,0,1,3,0,1
103421620,0,1,1,2,0
141083736,1,1,4,1,4
27601431,0,1,3,1,5
66331755,0,1,2,1,2
44247352,0,1,2,2,3
81874936,0,1,2,1,2
110762953,1,1,1,0,2
132617033,1,1,2,4,2
60330578,0,1,2,4,2
99891846,1,1,2,4,3
47063673,0,1,2,0,3
3927253,0,1,4,3,3
85745014,0,1,0,3,5
63475455,0,1,2,2,0
76228001,0,1,0,2,1
5287432,0,1,3,3,2
117336781,1,1,4,0,4
136018515,1,1,0,3,2
103038630,0,1,0,4,3
28969349,0,1,2,0,1
77813021,0,1,4,3,1
98430692,0,1,4,1,3
24718279,0,1,3,1,1
55441310,0,1,3,1,1
61570016,0,1,4,4,4
17152310,0,1,3,0,3
44961770,0,1,0,1,3
118774009,0,1,2,4,4
32812781,0,1,4,1,2
90924422,0,1,1,1,2
79243315,0,1,4,3,1
82698552,0,1,0,3,1
137428887,1,1,4,2,0
129589867,1,1,2,3,0
127385366,1,1,1,1,2
76784040,0,1,1,3,4
122834365,1,1,3,4,4
113397432,0,1,1,1,4
89403474,0,1,4,1,1
104394218,0,1,3,0,4
115678613,0,1,3,2,2
42768689,0,1,4,4,2
123889295,1,1,2,0,2
29489427,0,1,4,3,1
121680466,1,1,1,1,1
83753093,0,1,5,1,1
107859322,1,1,5,1,2
135968605,1,1,2,3,3
56199602,0,1,1,1,5
33173119,0,1,2,3,1
103149203,1,1,5,0,1
72591312,0,1,4,3,0
110313549,0,1,3,1,1
93422967,0,1,3,0,4
45900362,0,1,2,3,1
42930798,0,1,1,4,0
93791234,0,1,4,2,2
138137472,1,1,4,1,2
17230300,0,1,5,3,2
22305188,0,1,0,2,0
134217738,1,1,5,4,1
30075660,0,1,4,2,2
96509906,0,1,4,1,1
61743492,0,1,3,2,3
9746937,0,1,0,1,5
73730336,0,1,0,0,0
111167137,1,1,0,4,1
102442034,1,1,2,1,2
45384478,0,1,2,2,4
82740589,0,1,2,1,1
2751701,0,1,4,1,3
6435793,0,1,4,1,5
120594014,1,1,1,1,2
68265275,0,1,0,2,3
41324527,0,1,4,2,3
128578278,1,1,4,0,4
133152667,1,1,4,2,3
13213333,0,1,1,2,2
32489057,0,1,3,3,1
67538161,0,1,2,3,2
16446142,0,1,2,1,3
34404169,0,1,1,3,1
97019627,0,1,2,2,3
110666558,0,1,4,3,0
108287275,0,1,3,3,5
27237010,0,1,2,4,0
11580122,0,1,2,3,4
42844200,0,1,0,2,1
102033461,0,1,3,2,1
19321866,0,1,5,4,3
66293783,0,1,5,3,3
46288368,0,1,4,2,2
4597166,0,1,4,2,5
34251089,0,1,5,2,1
28743854,0,1,1,2,2
70012916,0,1,1,4,5
13069552,0,1,5,0,5
50033888,0,1,2,1,2
91214457,0,1,3,0,5
93702639,0,1,1,4,1
113404246,1,1,0,2,4
44614693,0,1,0,1,2
85063972,0,1,2,1,0
98827905,1,1,1,1,3
84445336,0,1,4,2,4
138323461,1,1,5,2,4
116251035,0,1,1,2,2
131538712,1,1,4,3,3
44221621,0,1,3,1,1
2357844,0,1,3,3,2
82660191,0,1,2,2,4
28665006,0,1,2,3,4
122867103,1,1,2,1,4
115457118,1,1,1,3,4
96254870,0,1,4,0,2
42049679,0,1,0,3,3
26460336,0,1,3,0,4
118460273,1,1,1,3,0
120845902,1,1,0,2,0
44088250,0,1,5,1,2
126784328,1,1,2,3,3
140628062,1,1,1,3,2
110844468,1,1,3,2,0
98989087,1,1,2,3,4
55694827,0,1,2,3,0
71696748,0,1,5,0,3
31727427,0,1,5,2,2
112907277,0,1,1,3,1
138399730,1,1,0,0,4
74232355,0,1,5,1,0
121148690,1,1,3,1,0
31879400,0,1,2,3,0
87610115,0,1,3,1,1
32686647,0,1,2,1,3
34771223,0,1,4,3,4
35636139,0,1,1,2,4
87538023,0,1,4,2,2
55192915,0,1,4,1,4
120305341,1,1,2,1,1
44189601,0,1,2,4,2
28308227,0,1,1,3,0
86103367,0,1,4,2,1
34475118,0,1,3,1,3
83618059,0,1,4,1,2
47534581,0,1,4,3,4
19388858,0,1,1,3,2
60964944,0,1,2,4,4
138387712,1,1,1,3,4
85061519,0,1,4,2,1
129029482,1,1,2,2,4
42526349,0,1,4,4,3
37820897,0,1,4,2,1
29876306,0,1,1,1,3
130462468,1,1,2,3,3
62889051,0,1,4,3,5
65680419,0,1,2,2,3
95278276,0,1,4,4,4
103871858,1,1,3,2,5
91617828,0,1,1,1,4
119122882,1,1,2,1,2
52416277,0,1,2,1,1
22393155,0,1,4,2,3
25541349,0,1,3,3,5
11533001,0,1,3,3,1
121501586,1,1,4,3,4
140040145,1,1,5,3,3
102833698,0,1,1,1,5
131554806,1,1,5,1,4
93812622,0,1,1,2,1
27973180,0,1,5,3,2
5020210,0,1,1,2,0
83546635,0,1,1,2,3
52523404,0,1,2,2,4
131767978,1,1,4,2,1
70889190,0,1,3,4,4
116851361,0,1,4,3,4
14157293,0,1,4,3,3
102157365,1,1,0,0,2
85910982,0,1,2,2,0
67157384,0,1,2,1,5
47727944,0,1,4,4,0
106083110,1,1,1,4,2
124804034,1,1,2,4,4
46607628,0,1,3,2,0
119389676,1,1,4,2,1
109623749,0,1,3,3,2
64498534,0,1,4,1,1
49458175,0,1,4,1,0
139003263,1,1,1,0,2
17719840,0,1,3,3,4
115628589,0,1,2,1,1
104797997,1,1,1,2,3
124323271,1,1,2,1,1
60802346,0,1,0,0,2
135020964,1,1,4,4,3
79603335,0,1,3,3,2
109647745,1,1,2,2,2
77084854,0,1,0,4,5
75845612,0,1,2,2,0
12373370,0,1,4,2,4
86736998,0,1,2,2,1
22278371,0,1,3,0,1
66200828,0,1,0,4,5
128009906,1,1,2,1,3
71333586,0,1,3,4,4
109127316,1,1,4,3,4
24610294,0,1,4,1,1
9835014,0,1,4,4,1
84873122,0,1,1,1,4
82483139,0,1,5,3,2
33513319,0,1,5,3,2
133203992,1,1,2,1,3
21669502,0,1,4,4,4
89358432,0,1,3,3,1
12833799,0,1,3,0,3
110258310,0,1,2,1,3
5223307,0,1,4,1,1
97729365,0,1,4,3,1
66865786,0,1,3,1,1
111957230,1,1,3,2,4
142358910,1,1,2,4,2
30955749,0,1,5,4,4
114351223,0,1,1,2,4
11007737,0,1,4,1,0
754205,0,1,3,2,1
84121281,0,1,2,1,3
42694858,0,1,0,2,4
93246537,0,1,5,4,5
40814715,0,1,1,0,0
136797243,1,1,1,0,5
82572658,0,1,3,3,2
127619887,1,1,5,3,5
133089485,1,1,3,0,3
17684274,0,1,3,2,3
121914104,1,1,3,2,2
11993970,0,1,5,2,0
1619789,0,1,3,1,2
45649071,0,1,4,1,2
105460457,1,1,2,0,1
101615370,0,1,2,2,4
6228124,0,1,2,4,3
127341390,1,1,4,3,4
129894791,1,1,2,2,2
101392927,1,1,1,2,1
61718224,0,1,0,1,2
59214580,0,1,3,1,4
36430492,0,1,4,1,3
114664281,1,1,0,1,0
117978928,1,1,1,4,1
109678791,0,1,2,4,0
92726270,0,1,2,0,4
25528662,0,1,4,2,1
118536510,1,1,2,1,0
34795094,0,1,3,1,3
51926941,0,1,1,2,4
118661338,1,1,3,1,2
32495375,0,1,3,3,3
19320995,0,1,5,3,2
39861556,0,1,3,0,4
9661335,0,1,1,4,2
69289834,0,1,1,3,4
68100671,0,1,4,1,4
48951212,0,1,3,0,2
12262752,0,1,0,0,3
25518563,0,1,1,3,3
115757977,1,1,1,3,3
18207103,0,1,4,1,5
74752035,0,1,2,2,0
137007501,1,1,3,3,2
87466107,0,1,1,4,0
2400099,0,1,1,2,4
100397503,0,1,1,2,3
97176571,1,1,1,3,0
82362614,0,1,3,0,3
22762528,0,1,3,2,0
48409126,0,1,4,0,2
133809580,1,1,2,3,5
134502976,1,1,2,1,4
18853148,0,1,4,2,2
3141933,0,1,3,3,4
53162708,0,1,5,4,0
21287960,0,1,4,2,5
32303536,0,1,3,3,0
28897086,0,1,0,1,3
118228924,1,1,4,1,2
127973228,1,1,4,2,3
2010204,0,1,1,3,4
25008977,0,1,2,3,5
