user_id,item_id,behavior_type,item_category,revenue
132063494,103413635,1,5399,0
44500908,103416033,1,8664,0
25756303,103423738,1,6226,0
54345635,103423979,1,10882,0
49105165,103433629,1,7081,0
130041655,103437203,1,7549,0
32168566,103437971,1,6420,0
116678892,103442474,1,11470,0
83813302,103461914,1,5894,0
97944240,103467192,1,10927,0
109226434,103470676,1,3381,0
25945368,103474086,1,437,0
126143015,103499697,1,8161,0
21405321,103501973,1,6819,0
52957351,103503761,1,10894,0
108770715,103512300,1,13230,0
67157384,103521021,1,1863,0
68983870,103541976,1,4245,0
24062806,103548934,1,5653,0
72749623,103553110,1,13152,0
130540064,103553925,1,9247,0
142120051,103560936,1,11324,0
118960775,103562094,1,6054,0
110007607,103563035,1,10567,0
12730285,103566594,1,552,0
67028419,103567126,4,8291,35.57585457
117293466,103570831,1,9247,0
2242773,103571675,1,5894,0
137944523,103573838,1,484,0
59894542,103576380,1,10973,0
83954147,103582309,1,6648,0
127089112,103588524,1,11279,0
4977592,103603336,1,14079,0
78794958,103606060,1,9179,0
137998405,103611587,1,5689,0
6500341,103619458,1,2993,0
5201714,103620173,1,437,0
77324134,103621605,1,11824,0
21669502,103624523,1,12592,0
2639819,103627786,1,1625,0
3512329,103643288,1,2953,0
15386874,103655211,1,6226,0
25518563,103657269,1,5399,0
29791483,103673593,1,5027,0
58238111,103676860,1,7767,0
9710339,103682650,1,6417,0
82259162,103686312,1,4191,0
37671999,103689826,1,1843,0
59182141,103689997,1,10507,0
97318772,103691661,1,6512,0
136220191,103699298,1,6344,0
70241210,103702417,1,13381,0
69521301,103703165,1,5232,0
63281686,103707288,1,725,0
103871858,103707677,1,7195,0
121773253,103710131,1,8179,0
135455673,103710131,1,8179,0
92645331,103716589,1,436,0
88447964,103721537,1,10567,0
88447964,103721537,1,10567,0
76090844,103721938,1,1421,0
114505674,103723699,1,4269,0
94106376,103723794,1,12230,0
68288874,103735663,1,10961,0
87413989,103738433,1,4931,0
50343169,103750681,1,4537,0
56690952,103752777,1,5987,0
4053567,103757929,1,8901,0
86901628,103759731,3,5503,0
38935686,103770216,1,5894,0
60351038,103770561,1,10021,0
71126415,103772859,3,10431,0
122338823,103774203,1,5399,0
54704248,103784411,1,8254,0
48752418,103787675,1,2771,0
93007379,103788156,1,4296,0
73798342,103798000,1,5894,0
48445034,103811520,1,9959,0
34104714,103823682,1,4640,0
34104714,103823682,1,4640,0
39379065,103831316,1,10392,0
100637858,103831526,1,5894,0
117684032,103836258,1,1838,0
19277570,103836568,1,9516,0
58238111,103841072,1,5027,0
140502795,103848185,1,7440,0
23958465,103852922,1,10894,0
38181340,103854230,1,9541,0
129731705,103856698,1,13230,0
129731705,103856698,1,13230,0
131424381,103858146,1,3687,0
32800923,103859727,1,5027,0
135639209,103862228,1,8872,0
87594845,103863891,1,4296,0
56278193,103864684,1,5395,0
36457777,103882295,2,13599,0
103982848,103893738,1,4582,0
38141991,103906876,1,12184,0
66412678,103914168,1,12311,0
39108941,103916743,1,1863,0
85822276,103924598,1,13763,0
130576689,103925780,1,7957,0
33463484,103926313,1,13230,0
5778458,103935533,1,6255,0
61925056,103944131,1,10533,0
130139823,103947694,1,9835,0
23442968,103958018,1,874,0
77150532,103969128,1,7712,0
114233479,103972993,1,12141,0
78889829,103985728,1,8966,0
132203237,103993284,1,3628,0
55528877,104016630,1,4676,0
84307337,104026567,1,2931,0
70240139,104026787,1,6513,0
118693328,104027491,1,11406,0
83346211,104031663,1,3662,0
10026124,104051182,3,5271,0
59422637,104052600,1,9637,0
86442990,104058908,1,12630,0
74952849,104062390,2,10392,0
127779869,104073285,1,5454,0
71142425,104082627,1,6054,0
95869367,104084111,3,9179,0
136795659,104084111,1,9179,0
59567091,104095203,1,492,0
112673625,104121296,1,5894,0
21035609,104122645,1,1477,0
137998405,104123455,3,6064,0
137998405,104123455,1,6064,0
7612152,104134271,1,895,0
130139823,104136378,1,10079,0
15494311,104141144,1,8595,0
22125304,104148316,1,10481,0
23159781,104148555,1,10431,0
57636921,104149169,1,5894,0
21035609,104152635,1,2170,0
90180023,104156457,1,14079,0
87466107,104163726,1,1029,0
54575694,104172751,1,11824,0
133849127,104175026,1,7708,0
115847256,104181996,1,6662,0
116059925,104194050,1,5894,0
136009227,104201011,1,7549,0
55265236,104202558,1,11991,0
84676338,104204995,1,3662,0
112938311,104210006,1,4495,0
32541073,104212644,1,6000,0
80954170,104213614,1,6991,0
5358079,104229480,1,13230,0
5358079,104229480,3,13230,0
5358079,104229480,3,13230,0
5358079,104229480,1,13230,0
82996925,104235414,1,8877,0
117829483,104242824,1,1863,0
26123580,104244693,1,874,0
13797408,104244693,1,874,0
26123580,104244693,1,874,0
128576282,104246574,1,2993,0
2588780,104246576,1,6226,0
2751701,104253038,1,9363,0
48445034,104255078,1,11245,0
96169296,104260112,1,9614,0
611920,104260621,1,8874,0
75251738,104268278,1,5399,0
75251738,104268278,1,5399,0
117228712,104274514,1,7957,0
39413973,104277642,1,13500,0
122150914,104284678,1,11279,0
112037904,104287063,1,3099,0
10297132,104288510,1,9517,0
123842164,104289155,1,9559,0
19708378,104292606,1,13041,0
19708378,104292606,1,13041,0
6336487,104292606,1,13041,0
114115623,104311504,1,11406,0
94637132,104329859,1,4676,0
69953834,104331969,1,4264,0
72442904,104338735,1,2993,0
92848895,104348629,1,4190,0
5424550,104371637,1,6513,0
74920552,104383569,1,13028,0
105632849,104410510,1,3424,0
91339068,104418863,1,11520,0
104569658,104419184,1,11552,0
18031985,104421693,1,1169,0
25128484,104438717,1,10533,0
65087297,104449756,1,7551,0
120416898,104451371,1,3783,0
77055357,104452901,1,5894,0
91339068,104455350,1,11824,0
42208524,104457756,1,7995,0
120013837,104458576,1,6000,0
113875234,104459432,1,67,0
8249269,104461715,1,12261,0
103842377,104465454,1,5894,0
71238931,104466010,1,10392,0
77339861,104470716,1,7549,0
8217647,104473765,1,3673,0
104084848,104473765,1,3673,0
68225403,104473880,2,9784,0
7647261,104478498,1,11641,0
139059745,104496040,1,7040,0
102281568,104496731,1,5689,0
42213703,104498475,1,8864,0
22153508,104508156,1,3099,0
1257131,104515171,1,6228,0
45754541,104520590,1,14033,0
20774386,104525807,1,874,0
40826918,104533705,1,5232,0
49943190,104533705,1,5232,0
40826918,104533705,1,5232,0
99791909,104533858,1,12973,0
48468739,104536198,1,9109,0
65519398,104545524,1,3064,0
122721008,104547838,1,5894,0
104777513,104551256,1,10520,0
52534043,104555168,1,2950,0
51098608,104568416,1,1838,0
132711863,104590778,1,2513,0
113248155,104602664,1,1488,0
45563112,104604294,1,4230,0
5938241,104606435,1,2825,0
117902605,104608664,1,10392,0
25509021,104611104,1,5232,0
40459733,104621235,1,11824,0
115343862,104651779,1,10135,0
31433604,104653833,1,9232,0
3578206,104660022,1,10460,0
137905112,104660379,1,8877,0
38913959,104664534,1,5399,0
74028981,104664534,1,5399,0
75321867,104668790,1,10894,0
8596951,104674132,1,11625,0
45743550,104684069,1,10392,0
27508149,104726293,1,7985,0
118330286,104738751,1,1385,0
66535302,104758694,1,9516,0
12833799,104772468,1,13230,0
67021316,104782869,1,4370,0
67021316,104782869,1,4370,0
127479589,104784516,1,12621,0
45865960,104785750,1,814,0
45865960,104785750,1,814,0
45865960,104785750,1,814,0
73196588,104786712,1,1863,0
23316310,104789835,1,6513,0
71238931,104794912,1,3544,0
65949028,104805218,1,10392,0
59921221,104805571,1,5388,0
103149203,104811029,1,3064,0
87351617,104815752,1,4954,0
57808521,104817761,1,4269,0
74270354,104832228,1,9090,0
10480848,104832884,1,10392,0
59698667,104840350,1,3064,0
65645933,104841400,1,5894,0
41324527,104851862,1,3783,0
101010836,104872159,1,492,0
110128323,104877959,2,10894,0
65645933,104880286,1,5894,0
127429787,104883287,1,12170,0
19853816,104883287,1,12170,0
115275150,104883287,1,12170,0
1619789,104883287,1,12170,0
83688949,104889711,1,6054,0
140158728,104895275,1,9517,0
130132447,104895809,1,1396,0
103331903,104901931,1,8860,0
82271547,104903322,1,2040,0
116852827,104908010,1,1488,0
100014060,104914043,3,3472,0
36885666,104918970,1,13007,0
60479111,104922063,1,13230,0
24062806,104928444,1,6513,0
44446177,104930455,1,94,0
30072819,104936964,1,11981,0
135187545,104936964,1,11981,0
15957740,104939078,1,10703,0
87594845,104950789,1,3230,0
9225110,104952676,1,11279,0
17048049,104961130,1,5894,0
31663890,104962043,1,5894,0
70241210,104972984,1,4195,0
132125936,104975328,1,5027,0
16446142,104975328,1,5027,0
53150140,104977058,1,10533,0
74952849,104981935,1,5894,0
69562165,104982369,1,2901,0
38839327,104986906,3,2513,0
46610519,104993203,1,4984,0
13869219,104994238,1,7549,0
137545874,104996074,1,5027,0
70241210,105001608,1,5399,0
135639209,105003347,1,9412,0
127089112,105004525,1,6513,0
76146995,105009041,1,4370,0
141794752,105014076,1,6828,0
41449959,105023580,1,11537,0
79233582,105032610,1,10481,0
124600027,105034765,1,6054,0
70212546,105041682,1,10392,0
20786149,105056958,1,6397,0
81037956,105056958,1,6397,0
81470571,105056958,1,6397,0
90642791,105068131,1,5503,0
73135493,105073659,1,12097,0
45660059,105074256,1,9790,0
36233277,105077517,1,5027,0
102281568,105079956,1,10392,0
95518676,105088125,1,437,0
58992390,105095365,1,3673,0
13948161,105098972,1,10079,0
130576689,105110924,1,11824,0
59894542,105121299,1,11330,0
126669454,105122345,1,9109,0
23316310,105133156,1,10049,0
130041655,105133647,1,3381,0
13869219,105146748,1,10533,0
38479843,105147222,1,6513,0
109056742,105155005,1,6424,0
94308406,105155005,3,6424,0
9528671,105156296,1,6344,0
9528671,105156296,1,6344,0
28739065,105156296,1,6344,0
115557934,105164177,1,4830,0
117873394,105167403,2,13305,0
116720981,105173916,1,4370,0
70815622,105181090,1,2610,0
16043768,105181912,1,9397,0
112539954,105184576,1,284,0
48752418,105186054,1,1863,0
52534043,105187108,1,1483,0
68327951,105192080,1,5027,0
79359253,105193249,1,13230,0
78068981,105201201,1,3064,0
80415557,105202262,1,1741,0
74534491,105204383,1,5271,0
69144178,105204407,1,13230,0
64471307,105208301,1,10015,0
51311734,105241717,1,8007,0
8249269,105250491,1,6327,0
11414403,105250626,1,4333,0
11414403,105250626,1,4333,0
132233475,105257183,1,5017,0
69687230,105259017,1,7957,0
48270094,105270844,1,5503,0
47241390,105272235,1,1863,0
57636921,105282683,2,10894,0
131283302,105291049,1,3472,0
70370583,105295273,1,14079,0
56498516,105295273,1,14079,0
80308823,105296495,3,9080,0
84949737,105317597,2,8583,0
132347980,105331239,4,9457,235.8589273
10265423,105332499,2,5232,0
56690952,105338987,1,10079,0
95293046,105340080,1,5774,0
58207688,105355523,1,4296,0
94616165,105357203,1,5399,0
9219164,105357618,1,10908,0
91729153,105371040,1,5635,0
127712668,105371606,1,1083,0
122150914,105373573,1,5027,0
122150914,105373573,2,5027,0
99750042,105373739,1,5468,0
95885873,105375904,1,11824,0
61570016,105381137,1,13515,0
85188992,105397109,1,14079,0
132617033,105401836,1,5894,0
99172303,105405928,1,1863,0
140409125,105412191,1,10894,0
88548564,105415611,1,3673,0
79362621,105418155,1,8043,0
128009906,105423185,1,12189,0
97795315,105427419,1,5689,0
83764719,105428057,1,606,0
95528086,105428320,1,5395,0
100929958,105428575,1,5271,0
5698511,105433640,1,10258,0
98179152,105434311,1,10661,0
88548564,105444337,1,11623,0
37601526,105448822,1,2463,0
76740501,105449182,1,5399,0
62581364,105457358,1,5399,0
122823587,105465826,1,6000,0
104683710,105470215,2,7995,0
141444223,105473910,1,1838,0
99900937,105482254,1,7428,0
105425480,105484229,1,5878,0
48468739,105485137,1,4008,0
116851361,105485476,1,1863,0
84949737,105487690,1,2053,0
87942719,105499488,1,3472,0
24062806,105500077,1,5894,0
123450171,105517778,1,5027,0
4977592,105523651,1,10392,0
115338753,105523651,1,10392,0
2172795,105525508,1,2085,0
10480848,105525851,1,6513,0
105875466,105532351,3,9247,0
97666716,105535174,1,6648,0
97666716,105535174,1,6648,0
4361577,105546817,1,7768,0
20786149,105560653,1,2953,0
89748192,105561403,1,3925,0
134120527,105571826,1,12470,0
112549071,105582168,1,5894,0
72256073,105582615,1,3673,0
114930910,105585009,1,10961,0
74952849,105593782,1,10049,0
41745786,105597366,1,6000,0
66743304,105597366,1,6000,0
6212208,105605334,1,5027,0
99750042,105605543,1,9247,0
99851929,105609402,1,7195,0
28806122,105616344,1,8491,0
10026124,105640104,3,508,0
123062624,105640608,1,2781,0
84167844,105660036,1,10120,0
86756157,105665200,1,11058,0
131829621,105665648,1,3721,0
67797025,105670961,1,6513,0
110043519,105672427,1,1183,0
20379505,105672427,1,1183,0
122150914,105682126,1,1084,0
3567524,105685796,1,6000,0
94139294,105685796,1,6000,0
94148058,105687665,1,1488,0
84892889,105692729,1,5894,0
81471953,105693412,1,11757,0
20656785,105696375,1,3424,0
51341836,105699493,1,1863,0
78704357,105699726,1,11623,0
122430841,105710391,1,9638,0
66737372,105712090,1,1005,0
31663890,105714968,1,1863,0
87658501,105716179,1,1863,0
3512329,105723233,1,5399,0
74226240,105728922,1,242,0
76204767,105733453,1,9598,0
10031393,105733557,1,10318,0
131504487,105736992,1,5204,0
14144843,105740492,1,13230,0
34163245,105758186,1,13230,0
20786149,105759099,1,1093,0
117849060,105762448,1,4228,0
112707614,105773566,1,5027,0
14144843,105783236,1,9517,0
24123047,105784108,1,10239,0
126143015,105788052,1,6513,0
25020664,105794710,1,9202,0
140409125,105803805,1,12141,0
118056913,105816787,1,10049,0
28226509,105820992,1,9569,0
52808446,105827853,1,1396,0
52505405,105839457,1,874,0
21875488,105849508,1,6054,0
53150140,105851553,1,5894,0
83679249,105869373,3,14079,0
114341373,105870749,1,4254,0
114341373,105870749,1,4254,0
10020755,105870849,2,7383,0
66737372,105872321,1,10725,0
24033530,105880882,1,5749,0
67797025,105881848,1,8291,0
100086267,105891513,1,6344,0
75287920,105909443,1,1083,0
88110636,105917097,1,6054,0
88110636,105917097,1,6054,0
100757305,105922498,1,6977,0
108129951,105923499,1,13230,0
112230173,105925845,1,12375,0
71290254,105927921,1,2284,0
71290254,105927921,1,2284,0
138737144,105931606,1,7233,0
95069106,105932338,1,11279,0
54666554,105934826,1,2040,0
122129011,105944534,1,7957,0
58207246,105947323,1,6054,0
135731834,105970951,1,3798,0
17883538,105975477,1,4533,0
9639120,105980122,1,894,0
76143991,106007015,3,10392,0
704891,106013312,1,10271,0
112171699,106016212,1,5689,0
9451374,106019401,1,1843,0
105805037,106024528,1,13761,0
123842164,106028369,4,10523,63.81831038
34662425,106028536,1,5354,0
18781926,106028536,1,5354,0
82738686,106028944,1,12601,0
133866163,106030326,1,10218,0
52577851,106030708,1,5503,0
17230300,106035653,1,10290,0
17230300,106035653,1,10290,0
133296696,106038735,2,6489,0
125411948,106039125,1,13963,0
87442587,106048834,1,2825,0
100742887,106060432,1,5399,0
45743550,106062650,1,8829,0
127429787,106071267,1,12090,0
31456519,106073717,2,12194,0
83813302,106073877,1,3381,0
20543670,106074986,1,5229,0
74593955,106075640,1,5503,0
120305341,106081513,1,3064,0
121777817,106085659,1,4676,0
97067484,106100371,1,12693,0
28116055,106106038,1,5894,0
2242451,106111753,1,895,0
135455673,106111753,1,895,0
34723367,106120162,1,5878,0
75631135,106121846,1,7995,0
135539714,106134076,3,5388,0
117659143,106137322,1,2780,0
13666087,106140257,1,5271,0
117659143,106149272,1,257,0
123446005,106152278,2,5829,0
20174399,106177783,1,9516,0
54204561,106178259,1,6648,0
48752418,106178573,1,1863,0
88930,106182089,1,13230,0
30839253,106186406,1,10049,0
30839253,106186406,1,10049,0
13684026,106187123,1,2825,0
95237027,106193062,1,7393,0
45921788,106195585,1,5232,0
87153634,106216196,1,8280,0
119990802,106221394,1,8476,0
66274733,106224092,1,6344,0
26081392,106241936,1,5751,0
8499333,106242031,1,6054,0
22183500,106245131,1,13308,0
125368789,106250236,1,5894,0
113848288,106253258,1,12488,0
3578206,106264126,1,5951,0
135402088,106266221,1,3368,0
83974192,106267510,1,12602,0
56840376,106268680,1,3852,0
25990178,106270137,1,8605,0
25678919,106278133,1,7195,0
28877018,106283501,1,3673,0
98264814,106295052,1,10894,0
20853257,106296223,1,13230,0
83062037,106301506,1,603,0
26857141,106301529,1,437,0
26460336,106302403,1,6513,0
92822194,106303189,1,1863,0
37218187,106306888,1,2931,0
73278658,106307054,1,9552,0
74952849,106310071,1,5894,0
56539722,106310603,4,1838,48.98661988
117221482,106310603,1,1838,0
55605483,106310603,1,1838,0
5358079,106313925,2,3381,0
13861417,106315831,1,3628,0
50145534,106325874,1,13360,0
136062420,106330727,1,7995,0
104084848,106334228,1,6367,0
31717348,106338662,1,1150,0
30590613,106342498,1,3833,0
85336332,106347704,1,1843,0
136425962,106357262,1,6969,0
92341465,106358413,1,12855,0
33403236,106358448,1,5388,0
83688949,106359964,1,10894,0
109155337,106359964,1,10894,0
96187787,106360823,1,13230,0
18781926,106363591,3,4370,0
85053429,106367343,1,5027,0
43109583,106374699,1,6717,0
40974590,106379063,1,11552,0
63329418,106380803,1,11279,0
3318666,106387525,1,11904,0
7956207,106395880,1,9175,0
61209536,106407255,1,7708,0
112296733,106412302,1,12630,0
59659116,106423219,1,14079,0
135756066,106423786,1,11824,0
26052997,106424872,1,5513,0
123874325,106434283,1,2993,0
130547450,106437149,1,4333,0
29699014,106437399,1,5027,0
59567091,106438197,1,3064,0
9710339,106440455,1,2170,0
40798219,106459518,1,5445,0
4361577,106474779,1,5653,0
97390150,106476734,1,4400,0
75251738,106478345,1,5395,0
19581999,106487588,1,10524,0
97293816,106490496,1,3662,0
68597206,106500440,1,10112,0
9551296,106500440,1,10112,0
9899625,106506129,1,6344,0
18927299,106507360,1,6054,0
70161728,106508985,1,7312,0
39497489,106521292,1,7767,0
40081301,106527094,1,5480,0
39427521,106530446,2,13831,0
39427521,106530446,1,13831,0
69953834,106531699,1,8986,0
6336487,106540488,1,11824,0
112539954,106545798,1,3381,0
74012467,106545798,1,3381,0
62443822,106554175,1,4245,0
3543407,106559321,3,7344,0
49026431,106559321,1,7344,0
67185042,106559321,1,7344,0
121632160,106560910,1,7953,0
21743048,106561355,1,6513,0
64847438,106562397,1,11981,0
36233277,106565973,1,5894,0
22278371,106567958,1,6512,0
41798966,106580549,1,10523,0
13403684,106580950,1,11552,0
64318871,106598016,1,6513,0
140409125,106600089,1,13003,0
81705986,106600935,1,1169,0
89426847,106603751,1,4195,0
18781926,106604730,3,5232,0
20786149,106609643,1,9559,0
101388354,106612239,1,11241,0
139059745,106618966,1,7711,0
88076016,106623957,1,9130,0
112037904,106638252,1,7985,0
17821367,106638252,1,7985,0
60615660,106644612,1,4322,0
29383294,106646014,1,10753,0
42208524,106649099,1,6255,0
125871904,106651236,1,13230,0
80954170,106665558,1,11589,0
140423268,106670148,1,11241,0
106320112,106673480,1,10507,0
73303243,106674776,1,11992,0
48752418,106679422,1,1863,0
17672892,106681548,3,4690,0
10026124,106689850,3,3783,0
84949737,106699769,1,5951,0
22717072,106705632,1,12855,0
82572658,106709582,1,6209,0
127540574,106712679,1,10364,0
109689227,106712770,1,1083,0
119681430,106715940,1,2380,0
413178,106718766,1,2513,0
84340253,106730647,1,10049,0
140145748,106733064,1,7350,0
105425480,106741469,1,108,0
127584816,106745405,1,12090,0
112673625,106748210,1,5399,0
56653402,106759998,1,5468,0
57475934,106772467,1,12855,0
138793462,106775922,1,3381,0
125316855,106775999,1,5027,0
86785531,106784596,1,6512,0
21195090,106790259,4,3502,86.18469451
38839327,106790279,1,1863,0
135639209,106790700,1,4254,0
84492068,106805163,1,13759,0
28116055,106809597,2,6513,0
16199254,106811012,1,11552,0
138793462,106812537,1,1863,0
40973276,106821913,1,2825,0
111957230,106824462,1,5204,0
44189601,106826425,1,7140,0
51492142,106831589,1,6977,0
11682531,106845738,1,10533,0
4261260,106854512,2,9516,0
59567091,106856951,1,9363,0
55192254,106862067,1,13318,0
16623516,106862760,1,6054,0
21038500,106867084,1,9517,0
63398160,106867844,3,5894,0
125651053,106870680,1,11824,0
18781926,106871247,1,5232,0
138590516,106877627,1,552,0
116049086,106880427,1,13230,0
2751701,106881742,1,6000,0
125871904,106882146,1,4676,0
3694961,106882277,1,10987,0
20078969,106887443,3,10392,0
21023173,106888020,1,11680,0
83813302,106899917,1,5399,0
50960524,106914703,1,5894,0
83345819,106925858,4,8792,131.2710722
92822194,106929330,1,5399,0
85120673,106930215,1,13230,0
135639209,106931138,1,7549,0
15241291,106932867,1,4370,0
65236950,106935462,1,5503,0
45824154,106942990,1,6648,0
26052997,106943615,1,5894,0
9528671,106949008,1,552,0
3065306,106980626,2,3015,0
12684051,106991392,1,5399,0
53933746,106992129,1,374,0
78331026,107003477,4,6794,160.0967951
19388858,107010534,1,6513,0
31663890,107011259,1,6513,0
137175187,107012154,2,5399,0
142128942,107012850,1,5894,0
28897086,107024125,1,5622,0
15511710,107026106,1,5027,0
87642673,107045877,1,5894,0
82271547,107046846,1,11824,0
48722344,107055576,1,3046,0
126663180,107055952,1,4370,0
74224190,107057162,1,13230,0
15386874,107061500,1,9412,0
37447725,107061750,1,4370,0
108049747,107065382,1,4588,0
83699036,107075695,1,13164,0
95237027,107076253,1,9397,0
141534742,107076253,1,9397,0
25509021,107102862,1,3431,0
57499087,107103250,3,1083,0
18781926,107122683,1,13455,0
64585415,107126926,1,3381,0
104569658,107126926,1,3381,0
93007379,107126952,1,5711,0
69599332,107145815,1,13230,0
61259086,107147414,1,552,0
38219792,107148130,1,11991,0
2493818,107153903,1,2284,0
139475729,107155391,1,10957,0
37338448,107167434,1,5395,0
122383360,107174126,1,2762,0
2103722,107177202,1,3381,0
67155716,107178303,1,4537,0
124799559,107183537,1,10392,0
38387226,107187680,1,11520,0
7277182,107188021,1,11159,0
99418963,107205576,1,1838,0
104298835,107229048,1,2284,0
106342906,107231369,1,2513,0
12628544,107234013,1,1421,0
48952279,107234108,1,9401,0
127168253,107241680,1,5027,0
133003311,107241680,1,5027,0
131283302,107242207,1,14079,0
126024699,107251723,1,8077,0
119653720,107253850,1,1863,0
115834991,107256859,1,7660,0
4977592,107261462,1,9276,0
4561993,107262634,1,606,0
129809988,107275242,1,4190,0
117026591,107283774,1,3783,0
76887456,107283779,2,1029,0
51926941,107284610,1,13,0
102825286,107285818,2,4584,0
39780652,107287582,1,6255,0
74952849,107289585,1,5894,0
65949028,107290212,1,7312,0
2639819,107298786,2,8095,0
114419322,107320472,1,1354,0
9868602,107327295,1,13041,0
141388703,107327509,1,10162,0
120215742,107332570,2,14079,0
60366651,107332968,1,4116,0
137213849,107340938,1,11552,0
135589495,107340938,1,11552,0
11792254,107346509,1,10344,0
120977495,107347506,1,4435,0
71238931,107348957,1,5027,0
110378808,107353029,1,9559,0
30692164,107361691,1,6010,0
8581353,107361695,1,13712,0
23916542,107363018,1,4830,0
29150925,107363093,1,3687,0
118152898,107365739,1,6209,0
55207467,107366143,1,11279,0
21824858,107370388,1,9752,0
21070014,107371108,1,552,0
17733990,107378847,1,3628,0
129811530,107391875,3,6794,0
45649071,107405074,3,11914,0
45649071,107405459,1,3156,0
42973948,107405925,2,1843,0
52957351,107406917,1,8874,0
142060721,107408378,1,3628,0
140409125,107415712,1,10049,0
81611585,107416588,1,3783,0
63475455,107426559,1,4250,0
37447725,107434924,1,9516,0
137068806,107440075,1,5232,0
79472459,107440581,1,11279,0
46428221,107450538,1,4984,0
118056913,107457737,1,3472,0
87579407,107460727,1,10037,0
130270245,107469155,1,6762,0
40423397,107471897,1,1580,0
123450171,107473224,1,1863,0
80443167,107473240,1,6000,0
8886191,107482015,3,5027,0
8886191,107482015,1,5027,0
75225256,107482582,1,2825,0
56210078,107486615,1,2730,0
67177972,107487213,1,10356,0
43072618,107488094,1,484,0
65143114,107490750,1,552,0
79678094,107491986,1,13269,0
3508821,107491986,1,13269,0
75100167,107493629,1,13230,0
44806939,107495758,1,5503,0
80481728,107498534,1,6321,0
108890194,107505302,1,9516,0
130139823,107515695,1,8291,0
17757886,107516731,1,7767,0
22577104,107517719,1,3798,0
55192254,107519902,1,5894,0
24381914,107530163,1,11552,0
52957351,107531807,1,2828,0
138100684,107534516,1,6015,0
34553782,107538839,1,5894,0
44109897,107539041,1,11652,0
128289511,107540716,1,10567,0
151617,107541973,1,7296,0
18970782,107549862,1,6977,0
77150532,107554116,1,9540,0
81635499,107564688,1,5027,0
99791909,107569969,1,12973,0
36932158,107571870,1,5027,0
113990647,107572054,1,3252,0
94287521,107572360,1,3064,0
100637858,107575158,1,10049,0
74952849,107577341,1,5894,0
108712668,107586815,1,1334,0
9215982,107588724,2,5027,0
110849747,107589974,1,6697,0
52416277,107589974,1,6697,0
77683512,107599251,2,8291,0
77683512,107599251,1,8291,0
23847626,107603390,1,4676,0
55501034,107604700,1,7572,0
62355811,107612801,1,7383,0
117112100,107616457,1,1213,0
26622553,107622977,1,9541,0
42973948,107623497,1,3783,0
88930,107631439,1,7712,0
27803245,107644130,3,552,0
55749305,107654139,1,1199,0
59831058,107654975,1,9450,0
4716732,107659424,1,8771,0
5020210,107660237,1,3056,0
27502638,107667623,1,6054,0
95237027,107674239,1,436,0
137284530,107688435,1,4705,0
93232203,107689175,1,10290,0
109226434,107708514,1,6513,0
115847256,107719844,1,1838,0
133417766,107721596,1,12819,0
91540968,107722517,1,5919,0
134109810,107724996,1,10740,0
105419801,107725046,1,3424,0
46428221,107729166,1,1838,0
134042583,107732409,1,4008,0
47428428,107733728,1,12341,0
71702944,107737878,1,11824,0
68002440,107739143,1,6054,0
77881862,107741383,3,6717,0
67229067,107745365,1,4370,0
122102339,107750423,1,5894,0
8443684,107750632,1,2883,0
86804290,107755536,1,1455,0
108070698,107769234,1,13230,0
83960181,107777515,1,7929,0
114726208,107778141,1,6344,0
70441355,107779544,1,14079,0
59567091,107784835,1,3064,0
119133751,107801770,1,11377,0
62029939,107802125,1,4605,0
117003325,107805786,1,8996,0
72767439,107838607,1,5027,0
81500257,107841067,1,3330,0
78566320,107846988,1,3381,0
37671999,107867236,1,7103,0
82471776,107879578,1,10894,0
27141122,107879578,1,10894,0
107954360,107879931,1,9412,0
57628198,107880314,1,1863,0
85646603,107886048,1,3475,0
121255158,107894795,4,5897,190.4336762
101061002,107896042,1,7841,0
68288874,107898217,1,10961,0
118056913,107904066,1,11981,0
94126018,107906740,1,427,0
74656762,107929068,1,301,0
39201973,107929817,1,1843,0
86011804,107929877,1,13493,0
53560831,107938708,1,3687,0
83679249,107951773,1,1863,0
60366651,107956101,1,10242,0
113010441,107960044,1,1863,0
22878009,107965880,1,5027,0
25750592,107967019,1,7549,0
70891589,107979224,1,552,0
13851650,107988807,1,12067,0
64675604,107989520,1,11657,0
120433755,107993186,1,13230,0
27478941,108001043,1,4370,0
54725247,108009706,1,7549,0
4053567,108011413,1,10242,0
125083491,108012378,1,2312,0
141794752,108018370,2,3381,0
19911284,108019155,1,1098,0
20773583,108021927,1,5399,0
20773583,108021927,1,5399,0
47296218,108021927,1,5399,0
26460336,108042020,1,9541,0
131254719,108046380,1,1968,0
131254719,108046380,3,1968,0
73196588,108049154,1,3673,0
135099670,108049449,1,10356,0
11257305,108062256,1,5395,0
39526193,108063945,1,7614,0
122338823,108065415,1,3783,0
49303053,108066314,1,3381,0
23860674,108070768,1,11279,0
130270245,108074141,1,9261,0
61219560,108077614,1,5908,0
22153508,108077761,1,5271,0
28739065,108078857,1,9327,0
2934039,108081443,1,13269,0
103595250,108095818,1,8113,0
26938449,108125152,1,5894,0
19335772,108125406,1,5894,0
27508149,108127718,1,10049,0
92928708,108129048,3,10901,0
101466976,108130822,1,3015,0
5223307,108131714,1,10392,0
53621147,108131714,1,10392,0
68412184,108131714,1,10392,0
111167137,108132432,1,2620,0
45743550,108140023,1,10392,0
